Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NOOP__50,MPC_1003581,HV,0,0.1278452548239564
NOOP__50,MPC_1003582,HV,0,0.12177607949217753
NOOP__50,MPC_1002252,HV,0,0.17980124078608115
NOOP__50,MPC_1002251,HV,0,0.07497287749405027
NOOP__50,MPC_1014238,HV,0,0.16467371978353068
NOOP__50,MPC_1016899,HV,0,0.23631072432191946
NOOP__50,MPC_1002256,HV,0,0.0
NOOP__50,MPC_1002255,HV,0,0.18989606328016703
NOOP__50,MPC_1002254,HV,0,0.01225259701125743
NOOP__50,MPC_1046713,HV,0,0.22242696679338214
NOOP__50,MPC_1002259,HV,0,0.04990899084290969
NOOP__50,MPC_1020103,HV,0,0.2862976133576362
NOOP__50,MPC_1003586,HV,0,0.14209896136801717
NOOP__50,MPC_1002258,HV,0,0.0
NOOP__50,MPC_1020104,HV,0,0.192234757904793
NOOP__50,MPC_1003587,HV,0,0.2575131825872811
NOOP__50,MPC_1002257,HV,0,0.03297392566328999
NOOP__50,MPC_1010786,HV,0,0.13919181785361104
NOOP__50,MPC_1009797,HV,0,0.1378051013110192
NOOP__50,MPC_1007133,HV,0,0.16925105976035296
NOOP__50,MPC_1008464,HV,0,0.1736016180292524
NOOP__50,MPC_1040517,HV,0,0.19712877635555975
NOOP__50,MPC_1040516,HV,0,0.2203581342142722
NOOP__50,MPC_1007130,HV,0,0.3170656219314433
NOOP__50,MPC_1008463,HV,0,0.17627658003309313
NOOP__50,MPC_1009794,HV,0,0.1396217456750733
NOOP__50,MPC_1008460,HV,0,0.11091074219690755
NOOP__50,MPC_1009791,HV,0,0.2863432138511644
NOOP__50,MPC_1009792,HV,0,0.16830952022319356
NOOP__50,MPC_1007131,HV,0,0.20953154932550133
NOOP__50,MPC_1009790,HV,0,0.4324891883669013
NOOP__50,MPC_1010780,HV,0,0.1727379554559773
NOOP__50,MPC_1010781,HV,0,0.10864752060784277
NOOP__50,MPC_1010782,HV,0,0.1729331357453099
NOOP__50,MPC_1007138,HV,0,0.15076391920674445
NOOP__50,MPC_1007139,HV,0,0.10018702415376901
NOOP__50,MPC_1008469,HV,0,0.10163304598891283
NOOP__50,MPC_1009786,HV,0,0.3911766058744379
NOOP__50,MPC_1010775,HV,0,0.1443256117857584
NOOP__50,MPC_1041839,HV,0,0.4949411420667685
NOOP__50,MPC_1040508,HV,0,0.13388392386732903
NOOP__50,MPC_1007122,HV,0,0.1768143424154414
NOOP__50,MPC_1009784,HV,0,0.1908856908330445
NOOP__50,MPC_1007125,HV,0,0.3162046290737916
NOOP__50,MPC_1008454,HV,0,0.17976722826983255
NOOP__50,MPC_1008451,HV,0,0.4741561916966237
NOOP__50,MPC_1008452,HV,0,0.09929980986804753
NOOP__50,MPC_1010770,HV,0,0.19491748730002456
NOOP__50,MPC_1010773,HV,0,0.15457091614178797
NOOP__50,MPC_1010774,HV,0,0.21528533985656204
NOOP__50,MPC_1038200,HV,0,0.2369065392661137
NOOP__50,MPC_1026223,HV,0,0.3417859911613243
NOOP__50,MPC_1028887,HV,0,0.5802624048369306
NOOP__50,MPC_1008459,HV,0,0.13860376602475763
NOOP__50,MPC_1007126,HV,0,0.16259815018867055
NOOP__50,MPC_1008457,HV,0,0.07141841754582352
NOOP__50,MPC_1009788,HV,0,0.19190258957743359
NOOP__50,MPC_1007129,HV,0,0.18930608794264234
NOOP__50,MPC_1009789,HV,0,0.2612287561519607
NOOP__50,MPC_1007128,HV,0,0.1493931902079211
NOOP__50,MPC_1010764,HV,0,0.22525962023675355
NOOP__50,MPC_1008444,HV,0,0.20579097234580385
NOOP__50,MPC_1010765,HV,0,0.1230757536943463
NOOP__50,MPC_1007111,HV,0,0.13689201539066193
NOOP__50,MPC_1009773,HV,0,0.07720091575414458
NOOP__50,MPC_1007114,HV,0,0.13653611683337777
NOOP__50,MPC_1010767,HV,0,0.167203244589569
NOOP__50,MPC_1009774,HV,0,0.15741250027974482
NOOP__50,MPC_1008443,HV,0,0.22722171538712196
NOOP__50,MPC_1007113,HV,0,0.31884292341076353
